IRIS;REVDISMED;MEN_TOT_2019;MEN_1PERS_2019;FAM_TOT_2019;FAM_2ENF_2019;FAM_3ENF_2019;FAM_4ENFPLUS_2019;PART_FAM_2ENF_2019;ACCESS;logaccessstand;trv50stand;distancestand;CAH_4;immo_2017;immo_2018;immo_2019;immo_2020;immo_2021;immo_nb_annees;immo_moy;immo_ECTYPE;immo_ECTYPE/MOY;immo_qualite
690810102;25650;844,9705689;299,6648117;540,6294453;104,5851158;89,58960861;16,17238563;25,03255357;25831;0,515664784;-0,736475518;-0,82104103;3;3769;4371;4138;4167;4654;5;4219,8;325,6112713;0,077162726;oui
690810104;30870;694,0076891;99,03382196;592,3609532;101,6527827;75,4167145;39,429828;31,31341644;38182;0,662596737;-0,736475518;-0,72526334;3;4949;5052;5020;5285;5742;5;5209,6;323,2000928;0,06203933;oui
690810105;36880;822,315539;232,333664;579,4598284;100,4685571;45,08992206;5,621318512;18,62293786;24326;0,493094378;-0,532275917;-0,794853996;3;4453;4217;4611;5164;5957;5;4880,4;695,4932063;0,142507419;oui
690810201;25810;1157,200764;690,0019861;444,3942383;114,8841327;24,23661412;2,308794487;12,4673847;31422;0,589333239;-0,532275917;-0,787077805;3;3446;3630;3687;3786;4205;5;3750,8;282,445924;0,075302848;oui
690810202;26620;1053,349375;403,3085414;640,0747645;175,7803132;48,284097;49,48705967;26,21773497;29132;0,560881825;-0,532275917;-0,863221176;3;4098;3907;3720;3926;4440;5;4018,2;271,142398;0,067478572;oui
690810301;27800;1167,326226;364,7619216;788,5534388;174,3098143;95,40104357;41,08856708;26,94834696;17997;0,379793888;-0,736475518;-0,894800309;3;3156;3410;3339;3735;3741;5;3476,2;256,3351322;0,073740041;oui
690810302;35910;1417,812764;635,8658928;758,3559364;108,70404;43,04037992;9,342510345;11,55389529;18701;0,394221272;-0,532275917;-0,884522372;3;4354;4243;4395;4830;5031;5;4570,6;340,7085265;0,074543501;oui
690830000;29560;442,8731343;110,7182836;332,1548507;60,39179104;20,13059701;10,06529851;20,45454545;2006;-0,445147371;0,284522489;0,196185266;2;3118;3024;3684;3270;3808;5;3380,8;347,5186326;0,102791834;oui
690850000;29410;588,204312;129,0995067;448,8396224;91,39096412;40,34734088;9,987418723;24,52260395;4780;-0,118677745;-0,089843447;-0,344307303;3;3007;4201;3742;3738;4790;5;3895,6;657,8869964;0,168879504;oui
690860000;28780;900;180;715;195;40;5;26,81564246;495;-0,971282579;0,352589022;0,090298339;2;3169;3154;3426;3537;3778;5;3412,8;262,3865469;0,076883072;oui
690870000;32000;1101,833799;232,6524908;859,0505635;184,7815644;84,72451537;9,032454467;25,5141298;1773;-0,49157049;-0,089843447;-0,454142548;3;3339;4203;4250;4599;4562;5;4190,6;508,338765;0,12130453;oui
690880000;23890;3290,466204;1270,179963;2010,284823;440,0623494;145,020547;45,00637664;19,20731707;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
690880101;23890;1145,16225;480,0680175;665,0942326;155,021964;45,00637664;15,00212555;18,77729258;3780;-0,20692836;-0,089843447;-0,550382805;3;3273;2935;2957;3151;3786;5;3220,4;345,8031232;0,107378935;oui
690880102;23890;1225,173586;465,065892;760,1076944;180,0255066;50,00708516;10,00141703;19,59183673;3780;-0,20692836;-0,089843447;-0,61567895;3;4229;3178;3434;3586;4049;5;3695,2;435,2478604;0,117787362;oui
690880103;23890;920,130367;325,0460535;585,0828964;105,0148788;50,00708516;20,00283406;19,23076923;31116;0,585653772;-0,566309184;-0,620405158;3;3480;3299;3164;3306;3461;5;3342;130,41664;0,039023531;oui
690890101;33780;946,0735076;140,2474355;811,9085214;198,1906064;59,28511522;32,7348115;30,47930657;708;-0,836721592;0,148389421;-0,629749273;3;4085;4511;4292;4597;5703;5;4637,6;628,0046178;0,135415865;oui
690890102;28860;1033,272121;350,5376245;679,3884443;172,5307734;100,5010586;13,23954133;27,7953323;1738;-0,49906694;0,114356154;-0,76326849;3;4471;4035;4120;4512;4549;5;4337,4;240,7369934;0,055502604;oui
690890201;25030;1353,456281;441,8076198;901,0412447;251,5569889;66,64535264;18,01996385;25,0379856;15069;0,313031409;-0,532275917;-0,84162639;3;3013;2960;3589;3633;3795;5;3398;383,8567441;0,112965493;oui
690890202;23840;1150,489173;366,3491204;775,5692745;140,2654822;62,93812428;48,87432561;22,07495152;10979;0,193972798;-0,396142849;-0,845730562;3;3396;3530;3431;3476;4466;5;3659,8;453,4668676;0,123904822;oui
690890301;25010;1496,703235;499,9754517;981,1646369;264,2633233;69,22334955;22,10584315;24,00802725;21247;0,442211903;-0,532275917;-0,765948265;3;3488;3823;3643;4117;4224;5;3859;310,3957152;0,080434236;oui
690900000;26480;312,8187618;64,25065654;238,2621349;76,74649148;9,366449143;4,254727422;29,8723461;211;-1,291887458;1,305520496;0,641903069;1;2576;2512;2563;3027;2905;5;2716,6;232,9512825;0,085751043;oui
690910101;13900;483,1298678;159,5990313;315,0558336;66,93064332;41,7444668;31,53095922;29,53852993;2961;-0,298743501;0,114356154;0,175486078;2;1586;1167;1227,5;1288;1288;3;1311,3;161,5478257;0,123196695;oui
690910102;13510;817,1034399;208,4651177;602,7650595;105,3158786;103,1688721;82,26180994;35,84020526;5078;-0,095939139;0,114356154;0,178202554;2;1846;2346;3301;2131;2763;5;2477,4;569,1680771;0,229744118;oui
690910103;22580;1017,861048;149,3359342;871,046903;190,4719051;97,39832634;45,55923696;32,67689893;1268;-0,617613783;0,386622289;0,302634444;2;2255;2968;2453;2849;2672;5;2639,4;289,6036947;0,109723306;oui
690910201;15970;1462,206732;675,986114;760,1687125;100,5066958;65,50456122;40,2756867;14,36383737;4530;-0,1388753;0,114356154;0,235252288;2;2366;2051;1863;2625;2768;5;2334,6;379,4697616;0,162541661;oui
690910202;15850;1114,707211;452,3484141;642,4491659;152,017726;43,20298651;18,47908718;19,5195718;5428;-0,07087831;0,114356154;0,271454718;2;2176;2171;2297;2450;2295;5;2277,8;114,1126636;0,050097754;oui
690910203;16690;1614,638207;584,6772479;987,7068722;149,909763;80,1398598;35,84339902;16,91018234;4772;-0,119307541;-0,634375718;0,339368134;3;2629;2444;2715;2815;2583;5;2637,2;139,6395359;0,052949923;oui
690910301;19890;1367,900265;339,5628428;1007,869463;183,5931932;117,6133101;47,31863405;25,86587362;1920;-0,461622229;0,114356154;0,435950055;2;2128;2439;2239;2623;2357;5;2357,2;189,6343851;0,080449001;oui
690920000;22280;3156,571224;988,1144748;2158,329917;410,8059983;209,9704272;69,73027287;21,945619;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
690920101;22280;889,5824983;201,6560153;687,9264831;125,2384419;54,98019164;4,986208037;20,81929915;13378;0,268278269;0,692921691;1,090278821;1;2310;2788;2646;3044;2791;5;2715,8;268,3881518;0,098824712;oui
690920102;22280;1357,173155;489,015837;868,0911119;175,3537508;90,00463387;34,82679244;22,11949304;10532;0,178344435;0,93115456;1,019172326;1;2931;2423;2697;2597;3003;5;2730,2;238,7241085;0,087438323;oui
690920103;22280;909,8155707;297,4426225;602,3123217;110,2138056;64,98560168;29,91727239;22,79694943;3296;-0,258444138;0,182422688;0,952908918;2;2070;2368;2228;2705;3156;5;2505,4;432,5861764;0,172661522;oui
690940000;26040;2572,194022;804,2520205;1746,922951;371,277119;148,0832855;30,43483692;21,55066773;983;-0,713335461;0,93115456;-0,346844485;2;3138;3246;4111;3833;4336;5;3732,8;526,2335033;0,140975542;oui
690960000;20500;3926,668774;1284,107234;2597,234774;607,4314674;270,7598324;100,1331573;25,20582971;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
690960101;20500;1432,861835;463,285747;964,5459215;246,0072865;100,2877589;50,08587267;27,76103982;4762;-0,120096272;-0,906641853;0,102628115;3;2266;2267;2252;2892;2311;5;2397,6;277,265757;0,115643042;oui
690960102;20500;1780,060334;699,9643352;1049,854189;225,9088019;110,2983158;45,04476811;21,78808148;2446;-0,370584672;0,114356154;0,178805316;2;2446;2257;2375;2487;2845;5;2482;220,8868489;0,088995507;oui
690960103;20500;713,7466056;120,8571514;582,8346636;135,5153791;60,17375769;5,002516482;28,51982202;1359;-0,591554698;0,114356154;-0,005827918;2;2547;2607;3069;3275;3281;5;2955,8;356,804148;0,120713224;oui
690970000;23600;298,832215;51,89664824;241,8738738;57,78166034;18,78560773;4,580593422;27,62287412;52;-1,818501753;1,339553763;1,017042508;1;3031;1725;2317;2111;3437;5;2524,2;696,8566567;0,276070302;oui
691000000;24360;3506,358659;973,4366814;2542,855005;546,3165049;253,2921977;69,53119153;24,71751412;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
691000101;24360;1619,08346;521,4839365;1102,566037;228,4596293;84,43073257;4,966513681;19,57186544;5544;-0,062927847;0,114356154;-0,52548738;3;2910;2942;3286;3365;4104;5;3321,4;481,8742575;0,14508167;oui
691000102;24360;898,9389762;208,5935746;705,2449427;124,162842;79,46421889;34,76559577;26,08695652;9791;0,15091436;-0,906641853;-0,605971387;3;3210;2891;3271;3269;3795;5;3287,2;324,572334;0,098738237;oui
691000103;24360;988,3362225;243,3591704;735,0440248;193,6940335;89,39724625;29,79908208;31,97969543;767;-0,80662649;0,114356154;-0,440944485;3;3000;2615;3160;3402;4285;5;3292,4;624,3326838;0,189628442;oui
691050000;25580;420;95;325;65;30;5;23,80952381;111;-1,53339509;1,067287627;1,09058383;1;2070;3353;2153;2412;3411;5;2679,8;653,632695;0,243910999;oui
691060000;30990;440;70;375;100;25;0;28,08988764;237;-1,24819689;-0,123876714;0,531313748;1;2910;2835;3103;3143;3446;5;3087,4;238,2777791;0,077177489;oui
691100000;21700;750,6601824;190,8708015;534,2233085;113,1676192;57,32864936;4,654562121;24,1555997;263;-1,20905883;1,781986232;1,092162686;1;1632;2154;1923;2542;2813;5;2212,8;472,5946466;0,213573141;oui
691110000;26000;255;45;210;60;25;0;33,33333333;226;-1,266065776;1,816019499;0,827893018;1;3357;2364;2103;2450;3182;5;2691,2;546,6696443;0,203132299;oui
691120000;28020;2690;740;1910;475;140;15;23,77358491;2003;-0,445710087;0,420655556;-0,064610488;2;3587;3522;3276;4286;4183;5;3770,8;440,4119662;0,116795366;oui
691130000;22930;330;90;240;55;25;5;25,75757576;184;-1,343368636;1,952152567;1,434104527;1;3899;2600;2435;2792;3301;5;3005,4;596,0589736;0,198329332;oui
691150000;24040;1923,972652;479,7109225;1418,717935;276,975166;133,6179035;56,65776143;24,61250149;7307;0,040888672;-0,05581018;0,784847481;2;2297;2550;2543;2628;2977;5;2599;245,1866636;0,094338847;oui
691160000;31450;1501,023013;480,3254129;968,2505743;228,7643368;72,0906189;16,70190522;21,92200228;29385;0,564133036;-0,49824265;-0,525937405;3;4259;3974;4262;4922;5207;5;4524,8;516,2990413;0,114104279;oui
691170000;31990;1200;260;940;210;100;5;26,25;11108;0,198364795;0,012256353;-0,193985326;3;3657;3029;4097;3661;4204;5;3729,6;463,911414;0,124386372;oui
691180000;23600;1068,046913;293,1093092;769,7090913;191,8260813;59,25244045;14,62597514;24,99999029;548;-0,933038005;1,067287627;0,638108958;1;2483;2436;2442;2638;3046;5;2609;257,6354013;0,098748716;oui
691190000;22810;344,9198621;68,82277213;276,09709;88,01287372;14,41246305;0;29,69540117;41;-1,907863456;1,169387428;1,152876569;1;2289;2301;1782;2357;4668;5;2679,4;1135,715325;0,423869271;nope
691210000;25580;1201,980795;393,2684502;797,1516587;177,5143694;42,36159246;8,299514285;19,16764296;943;-0,728955072;-0,089843447;0,008213036;2;3293;3586;3379;3592;3937;5;3557,4;248,9202684;0,069972527;oui
691220000;28020;749,1897356;150,8109208;598,3788148;155,6757892;43,78381572;0;26,62337662;1422;-0,574516725;0,692921691;0,3374468;2;3041;3096;3290;3093;3315;5;3167;125,9225953;0,039760845;oui
691230000;24150;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
691250000;28580;388,5013348;105,8980329;282,6033019;37,96715887;18,07840149;4,212923799;15,51049604;350;-1,101609293;0,590821891;-0,064328811;2;3390;3090;3198;3348;4555;5;3516,2;592,9209053;0,168625478;oui
691260000;30260;296,6074447;53,37183382;238,1147956;65,36704158;10,92450482;0;26,17325761;63;-1,746353025;0,863088026;0,450453773;1;3272;2837;3654;3827;4091;5;3536,2;491,1534383;0,138893003;oui
691270000;28960;1357,70725;368,413888;974,1511165;217,0388498;70,66381156;25,23707556;23,30909385;12405;0,239886678;0,012256353;-0,457252934;3;4796;3790;3995;4473;5089;5;4428,6;540,5786714;0,122065364;oui
691310000;26120;1370;375;970;245;95;10;26,02230483;2838;-0,314695724;0,590821891;-0,123915224;2;2855;3211;2920;3128;3888;5;3200,4;411,1183528;0,128458428;oui
691330000;29160;1802,089298;460,5339316;1346,56117;290,3366091;85,09866128;20,02321442;21,88365651;1407;-0,578503911;0,114356154;-0,07532912;2;0;0;0;0;0;0;0;0;#DIV/0!;nope
691340000;28010;90;25;65;10;10;0;22,22222222;211;-1,291887458;1,373587029;0,815546131;1;2398;2522;2946,5;3371;2980;4;2843,5;390,2979631;0,137259702;oui
691360000;26310;1190,591798;249,8772909;940,714507;225,3795173;58,79465669;14,69866417;25,10288066;1118;-0,664950485;0,726954958;0,0098989;2;3094;3269;3376;3367;3911;5;3403,4;305,5835401;0,089787724;oui
691380000;21920;180,0020339;42,52235604;127,2667915;28,47098337;18,29658687;0;27,54449912;214;-1,286579303;2,020219101;0,624325607;1;3863;1521;2509;2349;2956;5;2639,6;858,7181144;0,325321304;oui
691390000;21820;607,6167352;200,6586588;396,8635552;63,14281559;33,44583079;9,259481583;17,71450926;370;-1,080715692;2,020219101;1,04606455;1;1866;2069;2203;1756;2546;5;2088;309,377601;0,148169349;oui
691400000;28440;783,852076;180,6866479;602,7098303;168,901939;63,36347485;4,738128857;30,25333267;1190;-0,641484343;0,692921691;0,213483679;2;3378;2886;3072;3952;3617;5;3381;424,9270526;0,125680879;oui
691410000;25480;2631,153094;826,2312519;1780,331626;432,7877986;113,1149928;14,7541295;21,50943396;2500;-0,362374336;1,509720097;0,346926013;1;3193;3153;3271;3699;3759;5;3415;290,5408749;0,085077855;oui
691420000;21560;3145,431527;1388,124711;1727,772247;310,1129674;103,3709891;59,06913665;15,16587678;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
691420101;21560;1097,701456;502,0876615;595,6137946;113,2158452;34,45699638;29,53456833;16,14349776;6778;0,012632899;-0,566309184;-0,969029826;3;2472;2454;2291;2511;2745;5;2494,6;163,2338813;0,065434892;oui
691420102;21560;1082,934172;467,6306652;595,6137946;98,44856108;44,30185249;24,61214027;15,74074074;50607;0,768522238;-1,178907988;-0,998930072;4;4139;3327;3734;3901;4137;5;3847,6;337,4341417;0,087699902;oui
691420103;21560;964,7958986;418,4063846;536,5446579;98,44856108;24,61214027;4,922428054;13,40206186;62486;0,847800307;-1,008741654;-0,914945885;4;2734;2546;2977;3621;3529;5;3081,4;476,9049171;0,154768909;oui
691430000;22220;3571,327148;1492,918942;1983,914821;344,7804628;148,0665162;35,88403803;15,20725617;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
691430101;22220;1052,303031;544,3495058;476,9647196;69,01783849;42,83116291;8,89865358;11,82277227;10145;0,164268469;-0,430176116;-0,215878325;3;4315;2911;3498;3602;4158;5;3696,8;561,4416265;0,151872329;oui
691430103;22220;821,3956151;215,5839627;594,0099423;118,1391596;52,61767665;22,39355641;23,85768859;7700;0,06058576;-0,089843447;-0,077838453;2;1677;2622;3110;2627;3818;5;2770,8;782,7679733;0,282506126;oui
691430104;22220;1395,520694;609,0246946;745,2324515;108,5021435;47,876351;4,591828046;11,88624502;9429;0,136749555;-0,430176116;-0,204187697;3;2980;3338;3770;3472;3519;5;3415,8;289,4999136;0,08475318;oui
691480000;28500;1016,249621;224,2502761;755,1539398;205,8432767;50,78960068;10,03177007;27,22723092;825;-0,779218244;0,590821891;-0,13593825;2;3220;3321;3649;3287;3711;5;3437,6;225,3126716;0,065543598;oui
691490101;23600;854,9524237;258,123975;589,2084753;108,4801185;43,45684227;18,05080794;20,06151996;6175;-0,022399108;-0,396142849;-0,797053716;3;2679;2749;2805;3512;3507;5;3050,4;421,4733681;0,138169869;oui
691490102;24240;852,2766223;367,2715257;458,579388;89,97044222;19,13598679;6,788702909;14,03342056;3810;-0,203956107;-0,396142849;-0,815104674;3;2374;2528;2520;2829;3265;5;2703,2;354,9911266;0,131322554;oui
691490201;21390;1006,3785;482,0435619;501,2477673;97,7956999;25,2213724;29,70367992;15,5315874;38854;0,669156537;-0,906641853;-0,886146305;3;3001;3056;4240;4195;5233;5;3945;934,0671817;0,236772416;oui
691490202;23760;1213,701644;560,2908429;639,3979416;104,50807;41,11830753;14,68684905;13,36290117;33060;0,608439376;-0,906641853;-0,837039688;3;3570;3447;3581;4273;4383;5;3850,8;440,5067536;0,114393569;oui
691490301;23200;1165,917914;501,4677889;648,445291;121,1717358;22,37421253;14,85746216;13,77525078;4220;-0,165527895;-0,396142849;-0,807806675;3;2185;2343;2434;2674;2954;5;2518;301,2482365;0,119637902;oui
691490302;27070;864,1199771;245,4204571;610,7618638;136,3713506;66,29063065;5,105924483;24,26678297;15076;0,313206026;-0,566309184;-0,76915659;3;2489;3017;2943;3275;3686;5;3082;440,8117512;0,143027823;oui
691490303;23640;1052,159514;440,8876806;568,99342;145,2262419;25,93563802;9,650334057;17,90430714;10495;0,177021225;-0,396142849;-0,791174466;3;4186;4736;4457;4178;4653;4;4442;258,076539;0,058099176;oui
691490401;22110;1656,290832;730,316254;891,0731869;200,6900722;68,2025973;24,18754148;18,07586774;22364;0,461476333;-0,906641853;-0,814986595;3;3348;3492;3571;3849;3654;5;3582,8;186,7128812;0,052113677;oui
691490402;14440;697,7540705;397,2349708;259,7965035;29,85274888;19,19966912;19,64360806;10,45551526;161182;1,204083445;-0,974708387;-0,850672262;4;2014;2630;2813;3060;2744;5;2652,2;389,992564;0,14704493;oui
691490501;22570;1396,684873;641,3311965;713,6637236;129,1778471;56,33973117;2,932079576;13,90777597;62657;0,848827836;-0,906641853;-0,823416157;4;3703;3002;3706;3785;3919;5;3623;358,0467847;0,098826052;oui
691490502;21870;2147,545539;1128,371212;972,6923315;151,6802031;61,24686819;32,99373055;11,7045866;79337;0,937571995;-0,906641853;-0,84394804;4;3645;3593;3808;4219;4111;5;3875,2;278,8121231;0,071947802;oui
691520102;19140;1066,107734;326,5081655;722,7674207;142,9732617;89,87729102;42,98848315;26,28852129;12690;0,248427121;-0,906641853;-0,736995841;3;1951;2434;2083;2937;2627;5;2406,4;400,9174479;0,166604658;oui
691520103;14500;510,997665;184,4165917;322,138419;47,51129241;43,89689359;37,21646372;25,39203976;23839;0,48549083;-0,906641853;-0,750337695;3;1538;1680;4063;3362;1876;5;2503,8;1137,229177;0,454201285;nope
691520104;19470;1485,510358;622,4114709;825,4694923;137,1123408;55,06663929;17,30653816;14,46842134;23839;0,48549083;-0,906641853;-0,741831907;3;3595;3599;3430;3894;3323;5;3568,2;216,2376008;0,060601312;oui
691520105;24830;1171,051956;340,8489353;829,3106325;194,9105607;55,75792544;18,37220529;22,99179521;12919;0,255151597;-0,906641853;-0,745516391;3;3032;3097;3564;4480;4160;5;3666,6;640,8492803;0,174780254;oui
691530000;34290;419,8983543;94,97700871;319,9225557;74,98184898;29,99273959;4,998789932;26,5060241;290;-1,172314686;-0,089843447;-0,34063384;2;4212;4052;3962;4158;5431;5;4363;604,7668972;0,138612628;oui
691540000;27060;1013,76217;228,0771669;785,670281;216,7966072;51,54863095;10,2935878;27,48601996;344;-1,108110689;0,863088026;-0,154299785;1;3388;3283;3390;3531;3978;5;3514;273,9516381;0,077960056;oui
691550000;23770;438,0941591;79,51491085;338,1978305;82,24572307;32,68432851;4,523374853;28,59702724;1829;-0,479878636;1,816019499;1,343429536;1;1624;1862;2033;2039;2421;5;1995,8;291,6259591;0,146119831;oui
691560000;29270;1038,32838;204,5682349;807,6700847;207,7845372;72,48141352;10,33760234;28,70900532;3414;-0,245218753;-0,157909981;0,740012389;2;2518;3827;2959;3809;3703;5;3363,2;593,0962822;0,176348799;oui
691570000;23870;2141,526097;545,3769263;1585,258489;377,1701273;156,5339653;19,51305838;25,96489042;1795;-0,486933807;1,952152567;1,145667772;1;2398;2414;3319;2932;2732;5;2759;385,2285036;0,139626134;oui
691590000;25820;1499,550306;323,4179649;1186,553395;304,1875539;86,38042766;25,49792213;27,55455598;2197;-0,410951218;0,692921691;0,907797894;1;2682;2424;2636;3177;2979;5;2779,6;297,6093077;0,107069113;oui
691630000;25210;1356,169368;305,6041819;1050,371706;329,9584739;89,38157795;4,931994061;31,28905534;991;-0,710287922;0,556788624;0,218551847;2;2575;3311;3310;3182;3566;5;3188,8;370,3710302;0,116147463;oui
691660000;24660;108,4944149;27,78268443;80,71173047;20,8053273;16,01505112;0;33,9375796;913;-0,741110917;1,373587029;0,827319082;1;1952;1087;2593;4117;1697;5;2289,2;1155,728861;0,504861463;nope
